# Of Incr,Address,Adj Est.Amt#1,Adj Est.Amt#2,Adj Est.Date#1,Adj Est.Date#2,Application #,Approval Ext. Date,Approved Date,Auto Fire Detection,City,Client's Notes,Climate Zone,Closed Date,Complete Submittal Received Date,Construction Change Document Amt,Contracted Amt,EPR Approved Date,Energy Efficiency,Energy Notes,Estimated Amt,File #,HPI,HPI Hours,HPI Points,Included In Plan,OPSC #,Office ID,PTN #,Project Class,Project Name,Project Scope,Project Type,Project's Sq.footage,Received Date,Required,Required review services,SB 575,Special Type,Special review type,Sprinkler System,Zip,adjamt1,adjamt2,adjdate1,adjdate2,app_id,appextdate,client_id,comprecvdate,county_id,district_code,district_name,dsa_app_id,finalprojectcost,mode,new,notes,origin_id,project_name,ptn,sq,table_0_address,table_0_project_name,table_0_project_scope,url
3,Club Center Drive,,,,,119040,,8/2/2021,,Sacramento,Pmnt entered 4/22/2021 DT.,0,8/8/2023 8:31:49 AM,,"$261,330.00","$49,731,113.00",,,,"$36,000,000.00",34-39,,,,,,02,75283-145,Class 1,K-5 Dual Immersion School - Northpointe (natomas Unified School District),"Construction of 1-Multi-purpose Building, 1-Site Improvement, 2-Ball Walls, 2-Shade Structures, 1-Marquee Sign, 1-Kindergarten Building, 2-Classroom Buildings, 1-Administration Building",School (K-12),,5/18/2021,,,,NA,,,95835,$0.00,$0.00,,,119040,,34-39,,34,34-39,Natomas Unified School District,02  119040,"$49,992,443.00",0,0,Pmnt entered 4/22/2021 DT.,02,K-5 Dual Immersion School - Northpointe (natomas Unified School District),75283-145,0,Club Center Drive,K-5 Dual Immersion School - Northpointe (natomas Unified School District),"Construction of 1-Multi-purpose Building, 1-Site Improvement, 2-Ball Walls, 2-Shade Structures, 1-Marquee Sign, 1-Kindergarten Building, 2-Classroom Buildings, 1-Administration Building",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=119040
0,4600 Blackrock Drive,,,,,123054,,,,Sacramento,"payment of $130,900.00 received 1/23/2025 MC",0,,,$0.00,$0.00,,,,"$16,000,000.00",34-39,,,,,,02,75283-172,Class 2 & RBIP,Natomas Charter School (natomas Unified School Distict ),"Alterations to 1-Library Building B; Construction of 1-Admin / Classroom Building N, 1-Science Building D1",School (K-12),,1/29/2025,,,,NA,,,95835,$0.00,$0.00,,,123054,,34-39,,34,34-39,Natomas Unified School District,02  123054,$0.00,0,0,"payment of $130,900.00 received 1/23/2025 MC",02,Natomas Charter School (natomas Unified School Distict ),75283-172,0,4600 Blackrock Drive,Natomas Charter School (natomas Unified School Distict ),"Alterations to 1-Library Building B; Construction of 1-Admin / Classroom Building N, 1-Science Building D1",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=123054
0,3200 N. Park Dr.,,,,,121203,,5/23/2023,,Sacramento,"SPOTC
04/11/2023 Check#99-407879 for $13770.00 paid for pmnt. (IA)",0,,,$0.00,$0.00,,,,"$1,300,000.00",34-39,,,,,,02,75283-164,Class 3,Natomas Middle School (natomas Unified School District),Alterations to 1-Synthetic Surf and track resurfacing,School (K-12),,4/14/2023,,,,NA,,,95835,$0.00,$0.00,,,121203,,34-39,,34,34-39,Natomas Unified School District,02  121203,$0.00,0,0,"SPOTC
04/11/2023 Check#99-407879 for $13770.00 paid for pmnt. (IA)",02,Natomas Middle School (natomas Unified School District),75283-164,0,3200 N. Park Dr.,Natomas Middle School (natomas Unified School District),Alterations to 1-Synthetic Surf and track resurfacing,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=121203
2,3700 Del Paso Road,,,,,118611,,12/18/2020,,Sacramento,"05/16/2023 check#99414392 for $27234.29 paid for Inv#12695. sent check to DGS/fiscal services for them to deposit. (IA)
pmnt of $124,750. rcvd 10/13/2020 DT. 
L02-502218(cs).",0,5/16/2023 3:49:28 PM,,"$364,848.23","$16,918,500.00",,,,"$14,000,000.00",34-39,,,,,,02,75283-142,Class 1,Np3 Charter Elementary School (natomas Unified School District),"Construction of 2-Shade Structures, 1-Kindergarten/Classroom Building, 1-Site Improvement, 1-Administration/Library Building, 2-Classroom Buildings, 4-Canopies, 1-Elevator Building",School (K-12),,10/14/2020,,,,NA,,,95833,$0.00,$0.00,,,118611,,34-39,,34,34-39,Natomas Unified School District,02  118611,"$17,283,348.23",0,0,"05/16/2023 check#99414392 for $27234.29 paid for Inv#12695. sent check to DGS/fiscal services for them to deposit. (IA)
pmnt of $124,750. rcvd 10/13/2020 DT. 
L02-502218(cs).",02,Np3 Charter Elementary School (natomas Unified School District),75283-142,0,3700 Del Paso Road,Np3 Charter Elementary School (natomas Unified School District),"Construction of 2-Shade Structures, 1-Kindergarten/Classroom Building, 1-Site Improvement, 1-Administration/Library Building, 2-Classroom Buildings, 4-Canopies, 1-Elevator Building",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=118611
0,4004 Gloster Way,,,,,117106,,,,Sacramento,10/1/2018 Client requests to remove Incremental Review and submit as 1 Application IA/EE.,0,,,$0.00,$0.00,,,,"$6,000,000.00",34-39,,,,,,02,75283-128,N/A,Star Academy (natomas Unified School District),,School (K-12),,,,,,NA,,,95834,$0.00,$0.00,,,117106,,34-39,,34,34-39,Natomas Unified School District,02  117106,$0.00,0,0,10/1/2018 Client requests to remove Incremental Review and submit as 1 Application IA/EE.,02,Star Academy (natomas Unified School District),75283-128,0,4004 Gloster Way,Star Academy (natomas Unified School District),,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=117106
0,52810 Netherlands Road,,,,,120684,,3/10/2023,,Clarksburg,"4/1/25 check#99544275 for $2077.67 paid for Inv#14169. (IA)
08/17/2023 check#99-432093 for $14895.72 paid for Inv#12884. (IA)
Pmnt of $25,980 rcvd 11/23/2022 DT.",0,4/4/2025 9:45:44 AM,,"$153,306.75","$3,973,300.00",,,,"$2,200,000.00",34-H6,,,,,,02,67413-39,Class 3,Delta High School (river Delta Unified School District),Alterations to 1-Cafeteria/Music Classroom Building,School (K-12),,11/30/2022,,,,NA,,,95612,$0.00,$0.00,,,120684,,34-H6,,34,34-H6,River Delta Unified School District,02  120684,"$4,126,606.75",0,0,"4/1/25 check#99544275 for $2077.67 paid for Inv#14169. (IA)
08/17/2023 check#99-432093 for $14895.72 paid for Inv#12884. (IA)
Pmnt of $25,980 rcvd 11/23/2022 DT.",02,Delta High School (river Delta Unified School District),67413-39,0,52810 Netherlands Road,Delta High School (river Delta Unified School District),Alterations to 1-Cafeteria/Music Classroom Building,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120684
0,410 South Fourth St,,,,,121710,,10/9/2024,,Rio Vista,"10/30/2023 Reg Revised form updated. (IA)
08/24/2023 REG revised form updated. (IA)
Revised sub. date from 10/6/23 to 11/14/23 (KW) 10/4/23
Revised sub. date from 12/8/23 to 1/16/24 (KW) 12/6/23
Check #453184 for $41,100.00 rcvd. 1/11/24 (KW)
payment of $10,782.80 received 1/17/2025 MC",0,,,$0.00,"$5,322,000.00",,,,"$4,000,000.00",34-H6,,,,,,02,67413-44,Class 3,Rio Vista High School  (river Delta Unified School District),Alterations to 1-Gymnasium Building,School (K-12),,1/17/2024,,,,NA,,,94571,$0.00,$0.00,,,121710,,34-H6,1/17/2024,34,34-H6,River Delta Unified School District,02  121710,$0.00,0,0,"10/30/2023 Reg Revised form updated. (IA)
08/24/2023 REG revised form updated. (IA)
Revised sub. date from 10/6/23 to 11/14/23 (KW) 10/4/23
Revised sub. date from 12/8/23 to 1/16/24 (KW) 12/6/23
Check #453184 for $41,100.00 rcvd. 1/11/24 (KW)
payment of $10,782.80 received 1/17/2025 MC",02,Rio Vista High School  (river Delta Unified School District),67413-44,0,410 South Fourth St,Rio Vista High School  (river Delta Unified School District),Alterations to 1-Gymnasium Building,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=121710
0,410 South Fourth Street,,,,,120635,,3/27/2023,,Rio Vista,"Pmnt of $25,980. rcvd 11/16/2022 DT. 
payment of $23,565.90 received 4/1/2025 MC",0,4/22/2025 9:36:57 AM,,"$10,501.71","$4,866,000.00",,,,"$2,200,000.00",34-H6,,,,,,02,67413-36,Class 2,Rio Vista High School (river Delta Unified School District),Construction of 1-Culinary/ Science Classroom Building,School (K-12),,11/18/2022,,,,NA,,,94571,$0.00,$0.00,,,120635,,34-H6,,34,34-H6,River Delta Unified School District,02  120635,"$4,876,501.71",0,0,"Pmnt of $25,980. rcvd 11/16/2022 DT. 
payment of $23,565.90 received 4/1/2025 MC",02,Rio Vista High School (river Delta Unified School District),67413-36,0,410 South Fourth Street,Rio Vista High School (river Delta Unified School District),Construction of 1-Culinary/ Science Classroom Building,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120635
0,500 Elm Way,,,,,121881,,4/16/2024,,Rio Vista,"11/06/2023 Reg revised form Updated. (IA)
Check #454183 for $33,960.00 rcvd. 12/18/2023 (KW)",0,,,$0.00,"$3,628,000.00",,,,"$3,150,000.00",34-49,,,,,,02,67413-46,Class 2,D.h. White Elementary School (river Delta Unified School District),Alterations to 1-Classroom Building Unit A; Construction of 1-Administration Building Unit C,School (K-12),,12/20/2023,,,,NA,,,94571,$0.00,$0.00,,,121881,,34-49,12/20/2023,34,34-49,River Delta Unified School District,02  121881,$0.00,0,0,"11/06/2023 Reg revised form Updated. (IA)
Check #454183 for $33,960.00 rcvd. 12/18/2023 (KW)",02,D.h. White Elementary School (river Delta Unified School District),67413-46,0,500 Elm Way,D.h. White Elementary School (river Delta Unified School District),Alterations to 1-Classroom Building Unit A; Construction of 1-Administration Building Unit C,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=121881
2,412 Union St.,,,,,122895,,5/23/2025,,Isleton,"payment of $28,080.00 received 11/13/2024 MC",0,,,$0.00,"$2,450,000.00",,,,"$2,100,000.00",34-49,,,,,,02,67413-50,Class 3,Isleton Elementary School (river Delta Unified School District ),"Additions to 1-Administration / Library Building B; Alterations to 1-Classroom Building F/E, 1-Administration / Library Building B; Construction of 1-Toilet Building / H",School (K-12),,11/15/2024,,,,NA,,,95641,"$2,450,000.00",$0.00,10/18/2024,,122895,,34-49,,34,34-49,River Delta Unified School District,02  122895,$0.00,0,0,"payment of $28,080.00 received 11/13/2024 MC",02,Isleton Elementary School (river Delta Unified School District ),67413-50,0,412 Union St.,Isleton Elementary School (river Delta Unified School District ),"Additions to 1-Administration / Library Building B; Alterations to 1-Classroom Building F/E, 1-Administration / Library Building B; Construction of 1-Toilet Building / H",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122895
0,525 S. 2nd St,,,,,121888,,4/11/2024,,Rio Vista,"12/1/23 Fee received by reception desk, verified amount and marked fees received (KW) 
payment of $14,414.99 received 7/18/2024 MC",0,,,$0.00,"$6,664,188.00",,,,"$4,750,000.00",34-49,,,,,,02,67413-45,Class 3,Riverview Middle School (river Delta Unified School District),"Alterations to 1-Classroom / Admin. Building A, 1-Site Improvement",School (K-12),,12/1/2023,,,,NA,,,94571,$0.00,$0.00,,,121888,,34-49,,34,34-49,River Delta Unified School District,02  121888,$0.00,0,0,"12/1/23 Fee received by reception desk, verified amount and marked fees received (KW) 
payment of $14,414.99 received 7/18/2024 MC",02,Riverview Middle School (river Delta Unified School District),67413-45,0,525 S. 2nd St,Riverview Middle School (river Delta Unified School District),"Alterations to 1-Classroom / Admin. Building A, 1-Site Improvement",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=121888
0,1900 Bell Avenue,,,,,118160,,8/24/2020,,Sacramento,"6/8/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.
Revised REG received 3/5/20 and revised intended submittal 4/13/20(cs)
4/22/2020 Issue Project Not Received Notice IA/EE.5/11/20 fees received (AM)",0,4/27/2023 2:14:24 PM,,"$2,619,310.00","$3,429,842.00",,,,"$4,751,250.00",34-52,,,,,,02,67421-29,Class 1 & RBIP,Bell Avenue Elementary School (robla Elementary School District),"Alterations to 3-Classroom Buildings, 5-Covered Walkways; Construction of 1-Kindergarten Building",School (K-12),,6/3/2020,,,,NA,,,95838,$0.00,$0.00,,,118160,,34-52,,34,34-52,Robla Elementary School District,02  118160,"$6,049,152.00",0,0,"6/8/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.
Revised REG received 3/5/20 and revised intended submittal 4/13/20(cs)
4/22/2020 Issue Project Not Received Notice IA/EE.5/11/20 fees received (AM)",02,Bell Avenue Elementary School (robla Elementary School District),67421-29,0,1900 Bell Avenue,Bell Avenue Elementary School (robla Elementary School District),"Alterations to 3-Classroom Buildings, 5-Covered Walkways; Construction of 1-Kindergarten Building",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=118160
0,1900 Bell Avenue,,,,,118294,,8/26/2020,,Sacramento,"Pmnt of $76750.00 Rcvd DT 7/2/2020
L02-502179(cs); 5/13/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.;4/1/20 fees received (AM)",0,8/30/2023 3:21:06 PM,,"$2,046,505.00","$10,571,030.00",,,,"$8,000,000.00",34-52,,,,,,02,67421-32,Class 2,Bell Avenue Elementary School (robla School District),"Construction of 1-Multi-Use Building, 4-Covered Walkways, 1-Site Improvement",School (K-12),,5/12/2020,,,,NA,,,95838,$0.00,$0.00,,,118294,,34-52,,34,34-52,Robla Elementary School District,02  118294,"$12,617,535.00",0,0,"Pmnt of $76750.00 Rcvd DT 7/2/2020
L02-502179(cs); 5/13/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.;4/1/20 fees received (AM)",02,Bell Avenue Elementary School (robla School District),67421-32,0,1900 Bell Avenue,Bell Avenue Elementary School (robla School District),"Construction of 1-Multi-Use Building, 4-Covered Walkways, 1-Site Improvement",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=118294
0,201 Jessie Avenue,,,,,118422,,7/1/2021,,Sacramento,"Pmnt of $58,162.00 rcvd 7/3/2020 DT. 
L02-502184(cs);7/6/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.
payment of $750.00 received 7/8/2025 MC",0,1/30/2023 8:09:59 AM,,"$2,531,965.00","$9,626,882.00",,,,"$5,676,500.00",34-52,,,,,,02,67421-30,Class 2 & RBIP,Glenwood Avenue Elementary School (robla Elementary School District),"Alterations to 3-Classroom Building, 5-Classroom Buildings (Relocatable), 2-Toilet Buildings, 1-Administration / Classroom Building/ Multi-purpose Building, 1-Library Building; Construction of 2-Kindergarten Buildings",School (K-12),,7/1/2020,,,,NA,,,95838,$0.00,$0.00,,,118422,,34-52,,34,34-52,Robla Elementary School District,02  118422,"$12,614,904.00",0,0,"Pmnt of $58,162.00 rcvd 7/3/2020 DT. 
L02-502184(cs);7/6/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.
payment of $750.00 received 7/8/2025 MC",02,Glenwood Avenue Elementary School (robla Elementary School District),67421-30,0,201 Jessie Avenue,Glenwood Avenue Elementary School (robla Elementary School District),"Alterations to 3-Classroom Building, 5-Classroom Buildings (Relocatable), 2-Toilet Buildings, 1-Administration / Classroom Building/ Multi-purpose Building, 1-Library Building; Construction of 2-Kindergarten Buildings",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=118422
0,1400 Main Ave.,,,,,123165,,7/2/2025,,Sacramento,"payment of $34,800.00 received 3/18/2025 MC",0,,,$0.00,$0.00,,,,"$3,250,000.00",34-52,,,,,,02,67421-50,Class 3,Main Ave. Elementary School (robla School District),"Relocation of 1-Pre-school Classroom Building M1, 1-Kindergarten Building M2, 1-Transitional Kindergarten Building M3",School (K-12),,3/18/2025,,,,NA,,,95838,$0.00,$0.00,,,123165,,34-52,,34,34-52,Robla Elementary School District,02  123165,$0.00,0,0,"payment of $34,800.00 received 3/18/2025 MC",02,Main Ave. Elementary School (robla School District),67421-50,0,1400 Main Ave.,Main Ave. Elementary School (robla School District),"Relocation of 1-Pre-school Classroom Building M1, 1-Kindergarten Building M2, 1-Transitional Kindergarten Building M3",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=123165
0,5200 Marysville Blvd.,,,,,118134,,5/26/2020,,Sacramento,2/20/20 Filing fee received; L02-502167(cs).,0,8/2/2022 12:48:19 PM,,$0.00,"$17,251,856.00",,,,"$15,500,000.00",34-52,,,,,,02,67421-27,Class 1,Robla Elementary School (robla Elementary School District),"Alterations to 1-Administration Building; Construction of 2-Covered Walkways, 1-2-Story Classroom Building, 2-Classroom Buildings (Relocatable)",School (K-12),,2/20/2020,,,,NA,,,95838,$0.00,$0.00,,,118134,,34-52,,34,34-52,Robla Elementary School District,02  118134,"$17,251,856.00",0,0,2/20/20 Filing fee received; L02-502167(cs).,02,Robla Elementary School (robla Elementary School District),67421-27,0,5200 Marysville Blvd.,Robla Elementary School (robla Elementary School District),"Alterations to 1-Administration Building; Construction of 2-Covered Walkways, 1-2-Story Classroom Building, 2-Classroom Buildings (Relocatable)",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=118134
0,5248 Rose Street,,,,,118195,,8/25/2020,,Sacramento,"5/14/2020 Submittal is Complete for Intake Review IA/EE.
5/11/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.
5/7/2020 Issue Project Not Received Notice IA/EE.fees received (AM)",0,7/16/2021 1:54:17 PM,,"$247,565.00","$2,130,743.82",,,,"$2,000,000.00",34-52,,,,,,02,67421-28,Class 3 & RBIP,Robla School District - Admin Office Building (robla Elementary School District),Construction of 1-Administration Building,School (K-12),,5/1/2020,,,,NA,,,95838,$0.00,$0.00,,,118195,,34-52,,34,34-52,Robla Elementary School District,02  118195,"$2,441,308.82",0,0,"5/14/2020 Submittal is Complete for Intake Review IA/EE.
5/11/2020 Verify that Plan Review Fees have been paid prior to back-check IA/EE.
5/7/2020 Issue Project Not Received Notice IA/EE.fees received (AM)",02,Robla School District - Admin Office Building (robla Elementary School District),67421-28,0,5248 Rose Street,Robla School District - Admin Office Building (robla Elementary School District),Construction of 1-Administration Building,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=118195
0,3324 Glenmoor Dr,,,,,123354,,4/17/2025,,Sacramento,"04/09/25 CHeck#97436540 for $7650.00, Paid for ACS & FLS. (IA)
4/10/25 Online payment for $8730.00 for SS. Conf#25040842150006.(IA)",0,,,$0.00,"$1,200,000.00",,,,"$1,200,000.00",34-53,,,,,,02,67439-521,Class 2,Abraham Lincoln Elementary School(sacramento City Unified School District ),Construction of 1-Shade Structure,School (K-12),,4/9/2025,,,,NA,,,95827,$0.00,$0.00,,,123354,,34-53,,34,34-53,Sacramento City Unified School District,02  123354,$0.00,0,0,"04/09/25 CHeck#97436540 for $7650.00, Paid for ACS & FLS. (IA)
4/10/25 Online payment for $8730.00 for SS. Conf#25040842150006.(IA)",02,Abraham Lincoln Elementary School(sacramento City Unified School District ),67439-521,0,3324 Glenmoor Dr,Abraham Lincoln Elementary School(sacramento City Unified School District ),Construction of 1-Shade Structure,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=123354
0,9325 Mirandy Drive,,,,,122423,,7/25/2024,,Sacramento,"payment of $21,330.00 received 4/19/2024 MC",0,,,$0.00,"$500,000.00",,,,"$1,700,000.00",34-53,,,,,,02,67439-499,Class 3,Albert Einstein Middle School (sacramento City Unified School District),"Alterations to 1-Gymnasium Building D, 1-Multipurpose Building F, 1-Classroom Building E",School (K-12),,4/19/2024,,,,NA,,,95826,$0.00,$0.00,,,122423,,34-53,,34,34-53,Sacramento City Unified School District,02  122423,$0.00,0,0,"payment of $21,330.00 received 4/19/2024 MC",02,Albert Einstein Middle School (sacramento City Unified School District),67439-499,0,9325 Mirandy Drive,Albert Einstein Middle School (sacramento City Unified School District),"Alterations to 1-Gymnasium Building D, 1-Multipurpose Building F, 1-Classroom Building E",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122423
0,9325 Mirandy Drive,,,,,120142,,8/5/2022,,Sacramento,"5/23/22 $10,650.00 check received -JB",0,6/25/2024 10:20:20 AM,,"$149,015.36","$1,551,601.00",,,,"$1,000,000.00",34-53,,,,,,02,67439-411,Class 3,Albert Einstein Middle School (sacramento City Usd),Alterations to 1-Gym Building/HVAC and Roofing Replacement,School (K-12),,5/23/2022,,,,NA,,,95826,$0.00,$0.00,,,120142,,34-53,,34,34-53,Sacramento City Unified School District,02  120142,"$1,774,956.36",0,0,"5/23/22 $10,650.00 check received -JB",02,Albert Einstein Middle School (sacramento City Usd),67439-411,0,9325 Mirandy Drive,Albert Einstein Middle School (sacramento City Usd),Alterations to 1-Gym Building/HVAC and Roofing Replacement,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120142
0,6251 13th Street,,,,,122002,,3/20/2024,,Sacramento,"Fee rec'd 12/26 for 45,300. Fee based on DSA 1 s/b 41,100. Emailed client to clarify if estimate needs updating (KD 1/8)
Est. Cost updated, fee of $45300.00 rcvd on 12/26/24 (KW)",0,,,$0.00,"$9,119,000.00",,,,"$4,000,000.00",34-53,,,,,,02,67439-502,Class 3,Alice Birney Tk - 8 School (sacramento City Unified School District),"Alterations to 1-Site Improvement, 3-Classroom Buildings, 1-Multi-purpose Building, 1-Administration / Classroom Building; Construction of 1-Shade Structure",School (K-12),,1/8/2024,,,,NA,,,95831,"$4,500,000.00",$0.00,1/8/2024,,122002,,34-53,,34,34-53,Sacramento City Unified School District,02  122002,$0.00,0,0,"Fee rec'd 12/26 for 45,300. Fee based on DSA 1 s/b 41,100. Emailed client to clarify if estimate needs updating (KD 1/8)
Est. Cost updated, fee of $45300.00 rcvd on 12/26/24 (KW)",02,Alice Birney Tk - 8 School (sacramento City Unified School District),67439-502,0,6251 13th Street,Alice Birney Tk - 8 School (sacramento City Unified School District),"Alterations to 1-Site Improvement, 3-Classroom Buildings, 1-Multi-purpose Building, 1-Administration / Classroom Building; Construction of 1-Shade Structure",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122002
0,4211 Turnbridge Dr.,,,,,122796,,2/25/2025,,Sacramento,"payment of $123,500.00 received 9/11/2024 MC",0,,,$0.00,"$32,000,000.00",,,,"$15,000,000.00",34-53,,,,,,02,67439-497,Class 2,Bowling Green Elementary School (sacramento City Unified School District),"Alterations to 1-Library / Classroom Building F, 5-Classroom Buildings (Relocatable) P1, P2, P4, C-P1, C-P2, 4-Classroom Buildings A, C, D, E, 1-Multi-purpose Building H, 1-Chacon Multi-purpose Building (Relocatable) C-P4, 1-Therapy / Classroom Building G, 1-Cafeteria Building (Relocatable) P3, 1-Chacon Administration Building (Relocatable) C-P3, 1-Administration Building B; Construction of 11-Shade Structures SS1 - SS11",School (K-12),,9/12/2024,,,,NA,,,95823,$0.00,$0.00,,,122796,,34-53,,34,34-53,Sacramento City Unified School District,02  122796,$0.00,0,0,"payment of $123,500.00 received 9/11/2024 MC",02,Bowling Green Elementary School (sacramento City Unified School District),67439-497,0,4211 Turnbridge Dr.,Bowling Green Elementary School (sacramento City Unified School District),"Alterations to 1-Library / Classroom Building F, 5-Classroom Buildings (Relocatable) P1, P2, P4, C-P1, C-P2, 4-Classroom Buildings A, C, D, E, 1-Multi-purpose Building H, 1-Chacon Multi-purpose Building (Relocatable) C-P4, 1-Therapy / Classroom Building G, 1-Cafeteria Building (Relocatable) P3, 1-Chacon Administration Building (Relocatable) C-P3, 1-Administration Building B; Construction of 11-Shade Structures SS1 - SS11",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122796
0,2751 9th Ave.,,,,,120968,,2/8/2023,,Sacramento,"1-13-2023 payment received $29340.00 (gl)
Per OTC Calendar project has been rescheduled. Revised forms have not yet been received. Marked Submittal delayed (KW) 1/19/2023",0,11/20/2024 2:38:55 PM,,"$16,870.19","$2,746,000.00",,,,"$2,600,000.00",34-53,,,,,,02,67439-430,Class 3,Bret Harte Elementary School (sacramento City Unified School District),Alterations to 1-Classroom Building; Construction of 1-Site Improvement: replacement of hardcourt surface and play structure; parking lot upgrade;,School (K-12),,2/6/2023,,,,NA,,,95818,$0.00,$0.00,,,120968,,34-53,2/6/2023,34,34-53,Sacramento City Unified School District,02  120968,"$2,762,870.19",0,0,"1-13-2023 payment received $29340.00 (gl)
Per OTC Calendar project has been rescheduled. Revised forms have not yet been received. Marked Submittal delayed (KW) 1/19/2023",02,Bret Harte Elementary School (sacramento City Unified School District),67439-430,0,2751 9th Ave.,Bret Harte Elementary School (sacramento City Unified School District),Alterations to 1-Classroom Building; Construction of 1-Site Improvement: replacement of hardcourt surface and play structure; parking lot upgrade;,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120968
0,5457 Carlson Drive,,,,,120126,,5/10/2022,,Sacramento,"4/25/22 $16,380.00 check received -JB",0,,,$0.00,"$1,818,527.00",,,,"$1,200,000.00",34-53,,,,,,02,67439-409,Class 3,Caleb Greenwood Elementary School (sacramento City Usd),Construction of 1-Shade Structure,School (K-12),,4/25/2022,,,,NA,,,95819,$0.00,$0.00,,,120126,,34-53,,34,34-53,Sacramento City Unified School District,02  120126,"$1,818,527.00",0,0,"4/25/22 $16,380.00 check received -JB",02,Caleb Greenwood Elementary School (sacramento City Usd),67439-409,0,5457 Carlson Drive,Caleb Greenwood Elementary School (sacramento City Usd),Construction of 1-Shade Structure,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120126
0,1600 Vallejo Way,,,,,121817,,2/13/2024,,Sacramento,10/30/2023 check#97420854 for $101300.00 paid for fee. (IA),0,,,$0.00,"$12,000,000.00",,,,"$12,000,000.00",34-53,,,,,,02,67439-471,Class 3,California Middle School (sacramento City Unified School District),"Alterations to 1-Administration Building / Classroom Building 01, 1-Theater Building 3A, 2-Classroom Buildings 3B and 3C, 1-Gymnasium Building 02, 3-Classroom Buildings (Relocatable); Construction of 1-Marquee Sign",School (K-12),,11/8/2023,,,,NA,,,95818,$0.00,$0.00,,,121817,,34-53,,34,34-53,Sacramento City Unified School District,02  121817,$0.00,0,0,10/30/2023 check#97420854 for $101300.00 paid for fee. (IA),02,California Middle School (sacramento City Unified School District),67439-471,0,1600 Vallejo Way,California Middle School (sacramento City Unified School District),"Alterations to 1-Administration Building / Classroom Building 01, 1-Theater Building 3A, 2-Classroom Buildings 3B and 3C, 1-Gymnasium Building 02, 3-Classroom Buildings (Relocatable); Construction of 1-Marquee Sign",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=121817
